"LIST_CODE_ID","LIST_TYPE_ID","CODE","NAME"
"B98","H","H47.0","ZABURZENIA NERWU WZROKOWEGO, NIGDZIE NIESKLASYFIKOWANE"
"B98","H","H47.2","ZANIK NERWU WZROKOWEGO"
"B98","H","H47.3","INNE ZABURZENIA TARCZY NERWU WZROKOWEGO"
"B98","H","H49.0","PORAŻENIE NERWU OKORUCHOWEGO (NERW III CZASZKOWY)"
"B98","H","H49.1","PORAŻENIE NERWU BLOCZKOWEGO (NERW IV CZASZKOWY)"
"B98","H","H49.2","PORAŻENIE NERWU ODWODZACEGO ( NERW VI CZASZKOWY)"
"B98","H","H49.3","PORAŻENIE MIĘŚNI ZEWNATRZGAŁKOWYCH CAŁKOWITE"
"B98","H","H49.4","PORAŻENIE POSTĘPUJACE MIĘŚNI ZEWNATRZGAŁKOWYCH"
"B98","H","H49.8","INNE ZEZY PORAŻENNE"
"B98","H","H49.9","ZEZ PORAŻENNY, NIE OKREŚLONY"
"B98","H","H50.0","ZEZ JAWNY, TOWARZYSZĄCY, ZBIEŻNY"
"B98","H","H50.1","ZEZ JAWNY, TOWARZYSZĄCY, ROZBIEŻNY"
"B98","H","H50.2","ZEZ PIONOWY"
"B98","H","H50.3","ZEZ OKRESOWY"
"B98","H","H50.4","INNE I NIE OKREŚLONE ZEZY JAWNE"
"B98","H","H50.5","ZEZ UKRYTY (HETEROPHORIA)"
"B98","H","H50.6","ZEZ MECHANICZNY"
"B98","H","H50.8","INNE OKREŚLONE POSTACIE ZEZA"
"B98","H","H50.9","ZEZ, NIE OKREŚLONY"
"B98","H","H51.0","PORAŻENIE SKOJARZONEGO SPOJRZENIA"
"B98","H","H51.1","NIEDOMOGA I SKURCZ KONWERGENCJI"
"B98","H","H51.2","PORAŻENIE MIĘŚNI GAŁKOWYCH MIĘDZYJĄDROWE"
"B98","H","H51.8","INNE OKREŚLONE ZABURZENIA OBUOCZNEJ MOTORYKI"
"B98","H","H51.9","ZABURZENIA OBUOCZNEJ MOTORYKI, NIE OKREŚLONE"
"B98","H","H52.0","NADWZROCZNOŚĆ"
"B98","H","H52.1","KRÓTKOWZROCZNOŚĆ"
"B98","H","H52.2","NIEZBORNOŚĆ"
"B98","H","H52.3","RÓŻNOWZROCZNOŚĆ (ANISOMETROPIA) I RÓŻNICA WIELKOŚCI OBRAZÓW"
"B98","H","H52.4","STARCZOWZROCZNOŚĆ"
"B98","H","H52.5","ZABURZENIA AKOMODACJI"
"B98","H","H52.6","INNE ZABURZENIA REFRAKCJI"
"B98","H","H52.7","ZABURZENIA REFRAKCJI, NIE OKREŚLONE"
"B98","H","H53.0","NIEDOWIDZENIE (AMBLYOPIA) Z NIEUŻYWANIA OKA (ANOPSIA)"
"B98","H","H53.1","SUBIEKTYWNE ZABURZENIA WIDZENIA"
"B98","H","H53.2","DWOJENIE (DIPLOPIA)"
"B98","H","H53.3","INNE ZABURZENIA WIDZENIA OBUOCZNEGO"
"B98","H","H53.4","ZMIANY W POLU WIDZENIA"
"B98","H","H53.5","ZABURZENIA WIDZENIA BARW"
"B98","H","H53.6","ŚLEPOTA ZMIERZCHOWA"
"B98","H","H53.8","INNE ZABURZENIA WIDZENIA"
"B98","H","H53.9","ZABURZENIA WIDZENIA, NIE OKREŚLONE"
"B98","H","H54.0","ŚLEPOTA OBUOCZNA"
"B98","H","H54.1","ŚLEPOTA JEDNEGO OKA, UPOŚLEDZENIE WIDZENIA DRUGIEGO OKA"
"B98","H","H54.2","UPOŚLEDZENIE WZROKU OBUOCZNE"
"B98","H","H54.3","NIE OKREŚLONA UTRATA WZROKU, OBUOCZNA"
"B98","H","H54.4","ŚLEPOTA JEDNEGO OKA"
"B98","H","H54.5","UPOŚLEDZENIE WIDZENIA JEDNEGO OKA"
"B98","H","H54.6","NIEOKREŚLONA UTRATA WZROKU JEDNEGO OKA"
"B98","H","H54.7","NIEOKREŚLONA UTRATA WZROKU"
"B98","H","H55","OCZOPLĄS I INNE NIEREGULARNE RUCHY GAŁEK OCZNYCH"
"B98","H","H57.0","ZABURZENIA CZYNNOŚCI ŹRENICY"
"B98","H","H57.1","BÓL OCZNY"
"B98","H","H57.8","INNE OKREŚLONE ZABURZENIA OKA I PRZYDATKÓW OKA"
"B98","H","H57.9","ZABURZENIA OKA I PRZYDATKÓW OKA, NIE OKREŚLONE"
"B98","H","H59.0","ZMIANY W CIELE SZKLISTYM POWSTAŁE W NASTĘPSTWIE OPERACJI ZAĆMY"
"B98","H","H59.8","INNE POOPERACYJNE ZABURZENIA OKA I PRZYDATKÓW OKA"
"B98","H","H59.9","POOPERACYJNE ZABURZENIA OKA I PRZYDATKÓW OKA, NIE OKREŚLONE"
"B98","H","Q10.0","WRODZONE OPADANIE POWIEKI"
"B98","H","Q10.1","WRODZONE WYWINIĘCIE POWIEKI (ECTROPION)"
"B98","H","Q10.2","WRODZONE PODWINIĘCIE POWIEKI (ENTROPION)"
"B98","H","Q10.3","INNE WRODZONE WADY ROZWOJOWE POWIEK"
"B98","H","Q10.4","BRAK I NIEWYKSZTAŁCENIE APARATU ŁZOWEGO"
"B98","H","Q10.5","WRODZONE ZWĘŻENIE PRZEWODU ŁZOWEGO"
"B98","H","Q10.6","INNE WRODZONE WADY ROZWOJOWE APARATU ŁZOWEGO"
"B98","H","Q10.7","WRODZONA WADA ROZWOJOWA OCZODOŁU"
"B98","H","Q11.0","TORBIELOWATA GAŁKA OCZNA"
"B98","H","Q11.1","INNE BEZOCZE"
"B98","H","Q11.2","MAŁOOCZE"
"B98","H","Q11.3","WIELKOOCZE"
"B98","H","Q12.0","WRODZONA ZAĆMA"
"B98","H","Q12.1","WRODZONE PRZEMIESZCZENIE SOCZEWKI"
"B98","H","Q12.2","SZCZELINA SOCZEWKI"
"B98","H","Q12.3","WRODZONY BRAK SOCZEWKI"
"B98","H","Q12.4","SOCZEWKA KULISTA"
"B98","H","Q12.8","INNE WRODZONE WADY ROZWOJOWE SOCZEWKI"
"B98","H","Q12.9","WRODZONA WADA ROZWOJOWA SOCZEWKI, NIE OKREŚLONA"
"B98","H","Q13.0","SZCZELINA TĘCZÓWKI"
"B98","H","Q13.1","BRAK TĘCZÓWKI"
"B98","H","Q13.2","INNE WRODZONE WADY ROZWOJOWE TĘCZÓWKI"
"B98","H","Q13.3","WRODZONE ZMĘTNIENIE ROGÓWKI"
"B98","H","Q13.4","INNE WRODZONE WADY ROZWOJOWE ROGÓWKI"
"B98","H","Q13.5","NIEBIESKIE TWARDÓWKI"
"B98","H","Q13.8","INNE WRODZONE WADY ROZWOJOWE PRZEDNIEGO ODCINKA OKA"
"B98","H","Q13.9","WRODZONA WADA ROZWOJOWA PRZEDNIEGO ODCINKA OKA, NIE OKREŚLONA"
"B98","H","Q14.0","WRODZONA WADA ROZWOJOWA CIAŁA SZKLISTEGO"
"B98","H","Q14.1","WRODZONA WADA ROZWOJOWA SIATKÓWKI"
"B98","H","Q14.2","WRODZONA WADA ROZWOJOWA TARCZY NERWU WZROKOWEGO"
"B98","H","Q14.3","WRODZONA WADA ROZWOJOWA NACZYNIÓWKI"
"B98","H","Q14.8","INNE WRODZONE WADY ROZWOJOWE TYLNEGO ODCINKA OKA"
"B98","H","Q14.9","WRODZONA WADA ROZWOJOWA TYLNEGO ODCINKA OKA, NIE OKREŚLONA"
"B98","H","Q15.0","JASKRA WRODZONA"
"B98","H","Q15.8","INNE OKREŚLONE WADY ROZWOJOWE OKA"
"B98","H","Q15.9","WRODZONA WADA ROZWOJOWA OKA, NIE OKREŚLONA"
"B98","H","S00.2","INNE POWIERZCHOWNE URAZY POWIEKI I OKOLICY OCZODOŁOWEJ"
"B98","H","S01.1","OTWARTA RANA POWIEKI I OKOLICY OCZODOŁOWEJ"
"B98","H","S05.0","URAZ SPOJÓWKI I ABRAZJA ROGÓWKI BEZ WZMIANKI O CIELE OBCYM"
"B98","H","S05.1","STŁUCZENIE GAŁKI OCZNEJ I TKANEK OCZODOŁU"
"B98","H","S05.2","ZRANIENIE OKA Z PĘKNIĘCIEM I WYPADNIĘCIEM LUB UTRATĄ TKANEK OKA"
"B98","H","S05.3","ZRANIENIE OKA BEZ WYPADNIĘCIA LUB UTRATY TKANEK OKA"
"B98","H","S05.4","RANA DRĄŻĄCA OCZODOŁU Z LUB BEZ CIAŁA OBCEGO"
"B98","H","S05.5","RANA DRĄŻĄCA GAŁKI OCZNEJ Z CIAŁEM OBCYM"
"B98","H","S05.6","RANA DRĄŻĄCA GAŁKI OCZNEJ BEZ CIAŁA OBCEGO"
"B98","H","S05.7","WYRWANIE OKA"
"B98","H","S05.8","INNE URAZY OKA I OCZODOŁU"
"B98","H","S05.9","URAZ OKA I OCZODOŁU, CZĘŚĆ NIEOKREŚLONA"
"B98","H","T15.0","CIAŁO OBCE ROGÓWKI"
"B98","H","T15.1","CIAŁO OBCE WORKA SPOJÓWKOWEGO"
"B98","H","T15.8","CIAŁO OBCE INNEGO I MNOGICH ZEWNĘTRZNYCH CZĘŚCI OKA"
"B98","H","T15.9","CIAŁO OBCE ZEWNĘTRZNEJ CZĘŚCI OKA, CZĘŚĆ NIEOKREŚLONA"
"B98","H","T26.0","OPARZENIE TERMICZNE POWIEKI I OKOLICY OCZODOŁOWEJ"
"B98","H","T26.1","OPARZENIE TERMICZNE ROGÓWKI I WORKA SPOJÓWKOWEGO"
"B98","H","T26.2","OPARZENIE TERMICZNE Z NASTĘPOWYM JEGO PĘKNIĘCIEM I ZNISZCZENIEM GAŁKI OCZNEJ"
"B98","H","T26.3","OPARZENIE TERMICZNE INNYCH CZĘŚCI OKA I PRZYDATKÓW OKA"
"B98","H","T26.4","OPARZENIE TERMICZNE OKA I PRZYDATKÓW OKA, NIE OKREŚLONE"
"B98","H","T26.5","OPARZENIE CHEMICZNE POWIEKI I OKOLICY OCZODOŁOWEJ"
"B98","H","T26.6","OPARZENIE CHEMICZNE ROGÓWKI I WORKA SPOJÓWKOWEGO"
"B98","H","T26.7","OPARZENIE CHEMICZNE Z NASTĘPOWYM JEGO PĘKNIĘCIEM I ZNISZCZENIEM GAŁKI OCZNEJ"
"B98","H","T26.8","OPARZENIE CHEMICZNE INNYCH CZĘŚCI OKA I PRZYDATKÓW OKA"
"B98","H","T26.9","OPARZENIE CHEMICZNE OKA I PRZYDATKÓW OKA, NIE OKREŚLONE"
"B98","H","T85.2","MECHANICZNE POWIKŁANIE ZWIĄZANE Z WEWNĄTRZOCZNĄ SOCZEWKĄ"
"B98","H","T85.3","MECHANICZNE POWIKŁANIE INNYCH PROTEZ, WSZCZEPÓW I PRZESZCZEPÓW GAŁKI OCZNEJ"
"B98r","H","H03.0","INWAZJA PASOŻYTÓW DO POWIEK W CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H03.1","ZAJĘCIE POWIEK W CHOROBACH ZAKAŹNYCH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H03.8","ZAJĘCIE POWIEK W CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H06.0","ZABURZENIA NARZĄDU ŁZOWEGO W CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H06.1","INWAZJA PASOŻYTÓW DO OCZODOŁU W CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H06.2","WYTRZESZCZ W ZABURZENIACH CZYNNOŚCI TARCZYCY (E05.-+)"
"B98r","H","H06.3","INNE ZABURZENIA OCZODOŁU W CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H13.0","INWAZJA NICIENI DO SPOJÓWEK (B74.-+)"
"B98r","H","H13.1","ZAPALENIE SPOJÓWEK W ZAKAŹNYCH I PASOŻYTNICZYCH CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H13.2","ZAPALENIE SPOJÓWEK W INNYCH CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H13.3","PEMFIGOID OCZNY (L12.-+)"
"B98r","H","H13.8","INNE ZABURZENIA SPOJÓWEK W CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H19.0","ZAPALENIE TWARDÓWKI I BLASZKI NADTWARDÓWKOWEJ W CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H19.1","ZAPALENIE ROGÓWKI LUB ZAPALENIE ROGÓWKI I SPOJÓWEK WYWOŁANE WIRUSEM OPRYSZCZKI (B00.5+)"
"B98r","H","H19.2","ZAPALENIE ROGÓWKI I ZAPALENIE ROGÓWKI I SPOJÓWEK W INNYCH ZAKAŹNYCH I PASOŻYTNICZYCH CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H19.3","ZAPALENIE ROGÓWKI I ZAPALENIE ROGÓWKI I SPOJÓWEK W INNYCH CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H19.8","INNE CHOROBY TWARDÓWKI I ROGÓWKI W CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H22.0","ZAPALENIE TĘCZÓWKI I CIAŁA RZĘSKOWEGO W ZAKAŹNYCH I PASOŻYTNICZYCH CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H22.1","ZAPALENIE TĘCZÓWKI I CIAŁA RZĘSKOWEGO W CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H22.8","INNE SCHORZENIA TĘCZÓWKI I CIAŁA RZĘSKOWEGO W CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H28.0","ZAĆMA CUKRZYCOWA (E10-E14+ Z WSPÓLNĄ CZWARTĄ CZĘŚCIĄ .3)"
"B98r","H","H28.1","ZAĆMA W INNYCH ENDOKRYNNYCH, POKARMOWYCH I METABOLICZNYCH ZABURZENIACH"
"B98r","H","H28.2","ZAĆMA W INNYCH CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H28.8","INNE ZABURZENIA SOCZEWKI W CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H32.0","ZAPALENIE NACZYNIÓWKI I SIATKÓWKI W ZAKAŹNYCH I PASOŻYTNICZYCH CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H32.8","INNE ZABURZENIA NACZYNIÓWKI I SIATKÓWKI W CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H36.0","RETINOPATIA CUKRZYCOWA (E10-E14+ Z WSPÓLNĄ CZWARTĄ CZĘŚCIĄ .3)"
"B98r","H","H36.8","INNE ZABURZENIA SIATKÓWKI W CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"B98r","H","H42.0","JASKRA W ENDOKRYNNYCH, POKARMOWYCH I METABOLICZNYCH ZABURZENIACH"
"B98r","H","H42.8","JASKRA W INNYCH CHOROBACH SKLASYFIKOWANCH GDZIE INDZIEJ"
"B98r","H","H45.0","KRWOTOK DO CIAŁA SZKLISTEGO W CHOROBACH SKLASYFIKOWANCH GDZIE INDZIEJ"
"B98r","H","H45.1","ZAPALENIE WNĘTRZA GAŁKI OCZNEJ W CHOROBACH SKLASYFIKOWANCH GDZIE INDZIEJ"
"B98r","H","H45.8","INNE ZABURZENIA CIAŁA SZKLISTEGO I GAŁKI OCZNEJ W CHOROBACH SKLASYFIKOWANCH GDZIE INDZIEJ"
"B98r","H","H48.0","ZANIK NERWU WZROKOWEGO W CHOROBACH SKLASYFIKOWANCH GDZIE INDZIEJ"
"B98r","H","H48.1","ZAPALENIE NERWU WZROKOWEGO POZAGAŁKOWE W CHOROBACH SKLASYFIKOWANCH GDZIE INDZIEJ"
"B98r","H","H48.8","INNE ZABURZENIA NERWU WZROKOWEGO I DROGI WZROKOWEJ W CHOROBACH SKLASYFIKOWANCH GDZIE INDZIEJ"
"B98r","H","H58.0","ZABURZENIA CZYNOŚCI ŹRENICY W CHOROBACH SKLASYFIKOWANCH GDZIE INDZIEJ"
"B98r","H","H58.1","ZABURZENIA WIDZENIA W CHOROBACH SKLASYFIKOWANCH GDZIE INDZIEJ"
"B98r","H","H58.8","INNE OKREŚLONE ZABURZENIA OKA I PRZYDATKÓW OKA W CHOROBACH SKLASYFIKOWANCH GDZIE INDZIEJ"
"C01","H","C02.8","ZMIANA PRZEKRACZAJĄCA GRANICE JĘZYKA (UWAGA 5)"
"C01","H","C02.9","JĘZYK, NIE OKREŚLONY"
"C01","H","C04.0","PRZEDNIA CZĘŚĆ DNA JAMY USTNEJ"
"C01","H","C04.1","BOCZNA CZĘŚĆ DNA JAMY USTNEJ"
"C01","H","C04.8","ZMIANA PRZEKRACZAJĄCA GRANICE DNA JAMY USTNEJ (UWAGA 5)"
"C01","H","C04.9","DNO JAMY USTNEJ, NIE OKREŚLONE"
"C01","H","C05.1","PODNIEBIENIE MIĘKKIE"
"C01","H","C05.8","ZMIANA PRZEKRACZAJĄCA GRANICE PODNIEBIENIA MIĘKKIEGO  (UWAGA 5)"
"C01","H","C05.9","PODNIEBIENIE, NIE OKREŚLONE"
"C01","H","C06.8","ZMIANA PRZEKRACZAJĄCA GRANICE INNYCH I NIEOKREŚLONYCH CZĘŚCI JAMY USTNEJ (UWAGA 5)"
"C01","H","C06.9","JAMA USTNA, NIE OKREŚLONA"
"C01","H","C10.2","ŚCIANA BOCZNA CZĘŚCI USTNEJ GARDŁA"
"C01","H","C10.3","ŚCIANA TYLNA CZĘŚCI USTNEJ GARDŁA"
"C01","H","C10.4","SZCZELINA SKRZELOWA"
"C01","H","C10.8","ZMIANA PRZEKRACZAJĄCA GRANICE CZĘŚCI USTNEJ GARDŁA (UWAGA 5)"
"C01","H","C10.9","CZĘŚĆ USTNA GARDŁA, NIE OKREŚLONA"
"C01","H","C11.0","ŚCIANA GÓRNA CZĘŚCI NOSOWEJ GARDŁA"
"C01","H","C11.1","ŚCIANA TYLNA CZĘŚCI NOSOWEJ GARDŁA"
"C01","H","C11.2","ŚCIANA BOCZNA CZĘŚCI NOSOWEJ GARDŁA"
"C01","H","C11.3","ŚCIANA PRZEDNIA CZĘŚCI NOSOWEJ GARDŁA"
"C01","H","C11.8","ZMIANY PRZEKRACZAJACE GRANICE CZĘŚCI NOSOWEJ GARDŁA (UWAGA 5)"
"C01","H","C11.9","CZĘŚĆ NOSOWA GRADŁA, NIE OKREŚLONA"
"C01","H","C13.0","OKOLICA PŁYTKI CHRZĄSTKI PIERŚCIENIOWATEJ"
"C01","H","C13.1","FALD NALEWKOWO-NAGŁOŚNIOWY, POWIERZCHNIA GARDŁOWA FALDU NALEWKOWO-NAGŁOŚNIOWEGO"
"C01","H","C13.2","TYLNA ŚCIANA CZĘŚCI KRTANIOWEJ GARDŁA"
"C01","H","C13.8","ZMIANA PRZEKRACZAJĄCA GRANICE CZĘŚCI KRTANIOWEJ GARDŁA (UWAGA 5)"
"C01","H","C13.9","CZĘŚĆ KRTANIOWA GARDŁA, NIE OKREŚLONA"
"C01","H","C14.0","GARDŁO O UMIEJSCOWIENIU NIEOKREŚLONYM"
"C01","H","C14.2","PIERŚCIEŃ CHŁONNY GARDŁOWY WALDEYERA"
"C01","H","C14.8","ZMIANA PRZEKRACZAJĄCA GRANICE WARGI, JAMY USTNEJ I GARDŁA (UWAGA 5)"
"C01","H","C31.0","ZATOKA SZCZĘKOWA"
"C01","H","C31.1","KOMÓRKI SITOWE"
"C01","H","C31.3","ZATOKA KLINOWA"
"C01","H","C31.8","ZMIANA PRZEKRACZAJĄCA GRANICE ZATOK PRZYNOSOWYCH"
"C01","H","C31.9","ZATOKA PRZYNOSOWA, NIE OKREŚLONA"
"C01","H","C32.0","GŁOŚNIA"
"C01","H","C32.1","NAGŁOŚNIA"
"C01","H","C32.2","JAMA PODGŁOŚNIOWA"
"C01","H","C32.3","CHRZĄSTKI KRTANI"
"C01","H","C32.8","ZMIANA PRZEKRACZAJĄCA GRANICE KRTANI (UWAGA 5)"
"C01","H","C32.9","KRTAŃ, NIE OKREŚLONA"
"C01","H","C76.0","GŁOWA, TWARZ I SZYJA"
"C4","U","H01.8","INNE, OKREŚLONE ZAPALENIE POWIEK"
"C4","U","H01.9","ZAPALENIE POWIEK, NIE OKREŚLONE"
"C4","U","H02.5","INNE ZABURZENIA WYWIERAJĄCE WPŁYW NA CZYNNOŚĆ POWIEK"
"C4","U","H02.8","INNE OKREŚLONE ZABURZENIA POWIEK"
"C4","U","H02.9","ZABURZENIA POWIEK, NIE OKREŚLONE"
"C4","U","H05.0","ZAPALENIE OSTRE OCZODOŁU"
"C4","U","H05.8","INNE ZABURZENIA OCZODOŁU"
"C4","U","H05.9","ZABURZENIA OCZODOŁU, NIE OKREŚLONE"
"C4","U","H44.8","INNE ZABURZENIA GAŁKI OCZNEJ"
"C4","U","H44.9","ZABURZENIA GAŁKI OCZNEJ, NIE OKREŚLONE"
"C48","H","J01.0","OSTRE ZAPALENIE ZATOK SZCZĘKOWYCH"
"C48","H","J01.1","OSTRE ZAPALENIE ZATOK CZOŁOWYCH"
"C48","H","J01.2","OSTRE ZAPALENIE KOMÓREK SITOWYCH"
"C48","H","J01.3","OSTRE ZAPALENIE ZATOK KLINOWYCH"
"C48","H","J01.4","OSTRE ZAPALENIE WSZYSTKICH ZATOK"
"C48","H","J01.8","INNE OSTRE ZAPALENIE ZATOK"
"C56","H","C00.0","POWIERZCHNIA ZEWNĘTRZNA WARGI GÓRNEJ"
"C56","H","C00.1","POWIERZCHNIA ZEWNĘTRZNA WARGI DOLNEJ"
"C56","H","C00.2","POWIERZCHNIA ZEWNĘTRZNA WARGI, NIE OKREŚLONA"
"C56","H","C00.3","POWIERZCHNIA WEWNĘTRZNA WARGI GÓRNEJ"
"C56","H","C00.4","POWIERZCHNIA WEWNĘTRZNA WARGI DOLNEJ"
"C56","H","C00.5","POWIERZCHNIA WEWNĘTRZNA WARGI NIEOKREŚLONEJ (GÓRNA LUB DOLNA)"
"C56","H","C00.6","SPOIDŁO WARGI"
"C56","H","C00.8","ZMIANA PRZEKRACZAJĄCA GRANICE WARGI (UWAGA 5)"
"C56","H","C00.9","WARGA, NIE OKREŚLONA"
"C56","H","C01","NOWOTWÓR ZŁOŚLIWY NASADY JĘZYKA"
"C56","H","C02.1","BRZEG JĘZYKA"
"C56","H","C02.2","DOLNA POWIERZCHNIA JĘZYKA"
"C56","H","C02.3","PRZEDNIE DWIE TRZECIE CZĘŚCI JĘZYKA, CZĘŚĆ NIE OKREŚLONA"
"C56","H","C02.4","MIGDAŁĘK JĘZYKOWY"
"C56","H","C02.8","ZMIANA PRZEKRACZAJĄCA GRANICE JĘZYKA (UWAGA 5)"
"C56","H","C02.9","JĘZYK, NIE OKREŚLONY"
"C56","H","C03.0","DZIĄSŁO GÓRNE"
"C56","H","C03.1","DZIĄSŁO DOLNE"
"C56","H","C03.9","DZIĄSŁO, NIE OKREŚLONE"
"C56","H","C04.0","PRZEDNIA CZĘŚĆ DNA JAMY USTNEJ"
"C56","H","C04.1","BOCZNA CZĘŚĆ DNA JAMY USTNEJ"
"C56","H","C04.8","ZMIANA PRZEKRACZAJĄCA GRANICE DNA JAMY USTNEJ (UWAGA 5)"
"C56","H","C04.9","DNO JAMY USTNEJ, NIE OKREŚLONE"
"C56","H","C05.0","PODNIEBIENIE TWARDE"
"C56","H","C05.1","PODNIEBIENIE MIĘKKIE"
"C56","H","C05.2","JĘZYCZEK"
"C56","H","C05.8","ZMIANA PRZEKRACZAJĄCA GRANICE PODNIEBIENIA MIĘKKIEGO  (UWAGA 5)"
"C56","H","C05.9","PODNIEBIENIE, NIE OKREŚLONE"
"C56","H","C06.0","ŚLUZÓWKA POLICZKA"
"C56","H","C06.1","PRZEDSIONEK JAMY USTNEJ"
"C56","H","C06.2","PRZESTRZEŃ ZATRZONOWA"
"C56","H","C06.8","ZMIANA PRZEKRACZAJĄCA GRANICE INNYCH I NIEOKREŚLONYCH CZĘŚCI JAMY USTNEJ (UWAGA 5)"
"C56","H","C06.9","JAMA USTNA, NIE OKREŚLONA"
"C56","H","C07","NOWOTWÓR ZŁOŚLIWY ŚLINIANKI PRZYUSZNEJ"
"C56","H","C08.0","ŚLINIANKA PODŻUCHWOWA"
"C56","H","C08.1","ŚLINIANKA PODJĘZYKOWA"
"C56","H","C08.8","ZMIANA PRZEKRACZAJĄCA GRANICE DUŻYCH GRUCZOŁÓW ŚLINOWYCH (UWAGA 5)"
"C56","H","C09.0","DÓL MIGDAŁKOWY"
"C56","H","C09.1","LUKI PODNIEBIENNE (PODNIEBIENNO-JĘZYKOWY) (PODNIEBIENNO-GARDŁOWE)"
"C56","H","C09.8","ZMIANA PRZEKRACZAJĄCA GRANICE MIGDAŁKA (UWAGA 5)"
"C56","H","C09.9","MIGDAŁEK, NIE OKREŚLONY"
"C56","H","C10.0","DOLINKA NAGŁOŚNIOWA"
"C56","H","C10.1","PRZEDNIA POWIERZCHNIA NAGŁOŚNI"
"C56","H","C10.2","ŚCIANA BOCZNA CZĘŚCI USTNEJ GARDŁA"
"C56","H","C10.3","ŚCIANA TYLNA CZĘŚCI USTNEJ GARDŁA"
"C56","H","C10.4","SZCZELINA SKRZELOWA"
"C56","H","C10.8","ZMIANA PRZEKRACZAJĄCA GRANICE CZĘŚCI USTNEJ GARDŁA (UWAGA 5)"
"C56","H","C10.9","CZĘŚĆ USTNA GARDŁA, NIE OKREŚLONA"
"C56","H","C11.0","ŚCIANA GÓRNA CZĘŚCI NOSOWEJ GARDŁA"
"C56","H","C11.1","ŚCIANA TYLNA CZĘŚCI NOSOWEJ GARDŁA"
"C56","H","C11.2","ŚCIANA BOCZNA CZĘŚCI NOSOWEJ GARDŁA"
"C56","H","C11.3","ŚCIANA PRZEDNIA CZĘŚCI NOSOWEJ GARDŁA"
"C56","H","C11.8","ZMIANY PRZEKRACZAJACE GRANICE CZĘŚCI NOSOWEJ GARDŁA (UWAGA 5)"
"C56","H","C12","NOWOTWÓR ZŁOŚLIWY ZCHYŁKU GRUSZKOWATEGO"
"C56","H","C13.0","OKOLICA PŁYTKI CHRZĄSTKI PIERŚCIENIOWATEJ"
"C56","H","C13.1","FALD NALEWKOWO-NAGŁOŚNIOWY, POWIERZCHNIA GARDŁOWA FALDU NALEWKOWO-NAGŁOŚNIOWEGO"
"C56","H","C13.8","ZMIANA PRZEKRACZAJĄCA GRANICE CZĘŚCI KRTANIOWEJ GARDŁA (UWAGA 5)"
"C56","H","C13.9","CZĘŚĆ KRTANIOWA GARDŁA, NIE OKREŚLONA"
"C56","H","C14.0","GARDŁO O UMIEJSCOWIENIU NIEOKREŚLONYM"
"C56","H","C14.2","PIERŚCIEŃ CHŁONNY GARDŁOWY WALDEYERA"
"C56","H","C14.8","ZMIANA PRZEKRACZAJĄCA GRANICE WARGI, JAMY USTNEJ I GARDŁA (UWAGA 5)"
"C56","H","C30.0","JAMA NOSOWA"
"C56","H","C30.1","UCHO ŚRODKOWE"
"C56","H","C31.0","ZATOKA SZCZĘKOWA"
"C56","H","C31.1","KOMÓRKI SITOWE"
"C56","H","C31.3","ZATOKA KLINOWA"
"C56","H","C31.8","ZMIANA PRZEKRACZAJĄCA GRANICE ZATOK PRZYNOSOWYCH"
"C56","H","C31.9","ZATOKA PRZYNOSOWA, NIE OKREŚLONA"
"C56","H","C32.0","GŁOŚNIA"
"C56","H","C32.1","NAGŁOŚNIA"
"C56","H","C32.2","JAMA PODGŁOŚNIOWA"
"C56","H","C32.3","CHRZĄSTKI KRTANI"
"C56","H","C32.8","ZMIANA PRZEKRACZAJĄCA GRANICE KRTANI (UWAGA 5)"
